"OverallQual","YearBuilt","TotalBsmtSF","X1stFlrSF","GrLivArea","TotRmsAbvGrd","GarageYrBlt","GarageCars","GarageArea","SalePrice"
8,2007,1419,7.25841215059531,7.25841215059531,7,2007,2,567,12.8790196697898
6,2005,1362,7.21744343169653,7.21744343169653,6,2005,2,460,12.1792203274539
6,2004,848,6.74405918631135,6.74405918631135,3,2004,2,420,11.8565222615337
7,1989,1210,7.12205988162914,7.83201418050547,9,1989,2,628,12.7218887958774
5,1921,1073,6.97914527506881,6.97914527506881,4,1968,1,326,11.5943303214208
5,1936,927,6.97354301952014,7.33953769540767,5,1995,2,576,11.8600620631783
6,1987,1112,7.03702761468628,7.03702761468628,5,1987,2,551,12.0782449558223
5,1921,616,6.42486902390539,6.42486902390539,4,1921,1,205,11.3964028846062
5,1952,980,7.04664727784876,7.04664727784876,6,1952,1,308,11.7240045321834
5,1965,894,6.79682371827486,6.79682371827486,5,1973,1,336,11.8386328248001
7,2004,1391,7.23849684089437,7.23849684089437,5,2004,2,530,12.1858750402405
8,2002,1800,7.49609734517596,7.49609734517596,7,2002,3,765,12.6523629481535
7,1969,1164,7.0604763659998,7.0604763659998,6,1969,2,528,11.8494048444231
8,2006,1234,7.14282740116162,7.85438121065236,10,2006,3,666,12.7991784719099
5,1900,360,6.94022246911964,7.50273821075485,8,1999,2,672,11.8494048444231
7,2004,1473,7.3031700512368,7.3031700512368,7,2004,2,606,12.2690521395162
4,1930,0,5.92157841964382,6.99668148817654,7,0,0,0,10.9151066458675
7,1971,1643,7.50933526601659,7.50933526601659,5,1971,2,739,12.6181856076098
8,2006,1324,7.18916773842032,7.18916773842032,6,2006,2,550,12.4450934830008
7,2007,728,6.59167373200866,7.2841348061952,8,2007,2,400,12.0981588730846
5,1966,876,6.80793494369993,6.80793494369993,6,1966,1,408,11.6073352395314
3,1935,270,6.59304453414244,6.59304453414244,5,0,0,0,10.8590182281479
4,1900,859,6.75693238924755,7.07242190053737,7,1964,1,384,11.5403168715621
8,1988,1228,7.11395610956603,7.11395610956603,5,1988,2,472,12.1495075850331
4,1970,960,6.86797440897029,6.86797440897029,6,1970,2,576,11.7675754352517
6,1976,725,6.5875500148248,7.29979736675816,6,1976,2,475,11.7791361685508
6,1974,1064,7.2086003379602,7.2086003379602,7,1974,2,478,12.0137068134704
7,1890,718,7.36327958696304,7.8458075026378,8,1996,2,704,11.9798054707799
5,1973,1176,7.07242190053737,7.07242190053737,5,1973,2,439,11.9640074537369
7,1993,1311,7.18992217074581,7.79110951061003,9,1993,3,983,12.7396406888127
5,1969,971,6.87935580446044,6.87935580446044,5,1969,1,300,11.7636919653883
8,1985,1742,7.46336304552002,7.46336304552002,5,1985,2,564,12.5245300130057
6,2004,848,6.74405918631135,6.74405918631135,3,2004,2,420,11.8706069022246
4,1970,864,6.76272950693188,6.76272950693188,5,1994,2,463,11.7320690269832
4,1954,941,6.90575327631146,7.29369772060144,7,1958,1,548,11.8130374648005
9,2007,1698,7.43779512167193,7.43779512167193,8,2007,3,768,12.676079399771
4,1970,864,6.76272950693188,6.76272950693188,5,1989,2,660,11.6994133306336
6,1988,880,7.42714413340862,7.42714413340862,5,1988,2,540,12.3104371653488
7,2007,1232,7.11720550316434,7.11720550316434,6,2007,2,632,12.1781925834156
5,1958,1584,7.48268182815465,7.48268182815465,9,1968,3,888,11.6082447356423
4,1925,780,6.74405918631135,7.09754885061479,5,1962,2,539,11.5424939759025
8,1995,1595,7.38832785957711,7.38832785957711,5,1995,2,608,12.373707715235
7,2003,868,7.04490511712937,7.04490511712937,6,2003,2,438,12.1415394577117
7,1998,1153,7.05098944706805,7.61677580869837,8,1998,2,541,12.3126868749604
5,1961,864,7.04315991598834,7.04315991598834,6,1961,1,264,11.7860089953538
5,1968,948,6.85540879860993,6.85540879860993,6,1968,1,300,11.5898957653227
7,1914,880,6.78105762593618,7.47816969415979,6,1914,2,320,12.0015116147394
3,1950,0,6.94793706861497,6.94793706861497,6,1949,2,400,11.4457274104068
8,2005,893,6.80461452006262,7.49665243816828,8,2005,3,800,12.3879816172226
5,1987,1200,7.09090982207998,7.09090982207998,5,0,0,0,12.0951466713995
7,2004,864,6.76272950693188,7.45529848568329,7,2004,2,572,12.1547846142867
5,1910,264,6.64509096950564,7.26752542782817,7,1910,2,360,11.7905647772974
6,1961,912,6.81673588059497,6.81673588059497,5,1962,1,288,11.8635893788121
7,2000,1349,7.20785987143248,7.20785987143248,6,2000,2,539,12.0951466713995
5,1963,520,7.28961052145117,7.28961052145117,6,1997,2,480,12.072546967175
8,1993,1337,7.19893124068817,7.19893124068817,5,1993,2,462,12.1007176854125
8,1976,1142,7.06987412845857,7.90691548867859,11,1994,2,831,12.6108742002021
7,2000,952,6.88857245956536,7.72179177681754,8,2000,2,554,12.3715913212869
7,1880,1240,7.18614430452233,7.87891291229713,8,1950,4,864,12.4911763969672
7,1996,1720,7.45066079621154,7.45066079621154,7,1996,2,527,12.469978029555
4,1945,0,6.99301512293296,7.33302301438648,9,1945,1,240,11.4927329616823
4,1910,576,6.67582322163485,7.03966034986208,7,0,0,0,11.4773086499677
7,2003,660,6.49375383985169,7.18614430452233,6,2003,2,400,11.995357787035
6,1997,1479,7.30988148582479,7.30988148582479,6,1997,2,576,12.2876572408069
8,2005,1030,6.94601399109923,7.64921631982063,8,2005,3,878,12.5263465373326
6,1969,1026,6.93439720992856,6.93439720992856,5,1969,2,440,11.9576176964675
6,1999,729,6.61069604471776,7.29437729928882,6,1999,2,440,12.0581583125382
8,2007,866,6.76503897678054,7.47816969415979,7,2007,2,578,12.2643462706242
6,1978,672,6.51174532964473,7.23489842031483,6,1978,2,440,11.9760366457712
7,1999,744,6.63068338564237,7.31455283232408,6,1999,2,440,12.0973788027273
8,1995,1318,7.19218205871325,7.83676478326407,9,1995,3,752,12.5776396502326
6,1959,864,6.76272950693188,6.76272950693188,5,2008,1,300,11.7558794866871
5,1924,1145,7.17165682276851,7.17165682276851,5,1965,2,440,11.5129354649202
7,2009,756,6.63987583382654,7.34471905414967,7,2009,2,614,12.2793277540991
8,1999,1252,7.14598446771439,7.76895604453833,8,1999,3,856,12.7278411766891
8,1995,1494,7.30988148582479,7.30988148582479,6,1995,2,481,12.5061809416774
9,2008,1498,7.3178761986265,7.3178761986265,6,2008,2,592,12.4842080431487
7,1988,980,6.88857245956536,7.44716835960004,7,1988,2,496,12.188422799337
6,1940,983,6.89162589705225,7.46794233228585,7,1989,1,423,11.9829353441964
7,2004,1860,7.51588908521513,7.51588908521513,8,2004,2,484,12.2869058099412
8,2003,1650,7.43307534889858,8.09559870137819,12,2003,3,841,13.1956156978783
5,1982,858,6.75576892198425,6.75576892198425,5,1983,2,576,11.8122964550668
4,1951,836,7.1074254741107,7.1074254741107,6,1951,2,396,11.5327378961399
6,1976,1029,7.01929665371504,7.01929665371504,6,1976,2,672,11.5805934591948
5,1958,912,6.81673588059497,6.81673588059497,5,1958,1,275,11.6483388355627
8,2006,1935,7.58781721999343,7.58781721999343,9,2006,3,895,12.8866435755256
6,1998,1204,7.09423484592476,7.09423484592476,5,1998,2,412,11.995357787035
7,2005,1614,7.38709023565676,7.38709023565676,7,2005,3,865,12.3081823831298
5,1974,864,6.79682371827486,6.79682371827486,5,1974,2,440,11.8671042962101
5,1977,0,7.61134771740362,7.61134771740362,10,1977,2,630,11.8775755229785
6,1977,975,6.91274282049318,6.91274282049318,4,1977,2,504,11.8130374648005
7,1995,1237,7.13409372119287,7.13409372119287,6,1995,2,402,12.0782449558223
6,1992,761,6.69826805411541,7.38025578842646,7,1992,2,484,12.0776766157578
7,2001,1413,7.26612877955645,7.26612877955645,6,2001,2,605,12.1394038569833
5,1978,1097,7.01301578963963,7.01301578963963,4,1978,2,602,12.0167325160771
6,1914,742,6.61069604471776,7.3031700512368,9,0,0,0,11.7597933553712
6,1967,1372,7.20266119652324,7.20266119652324,7,1967,2,457,11.9922666135761
5,1915,686,6.87419849545329,7.41034709782102,7,1961,1,416,11.8422364063316
7,2004,956,6.86380339145295,7.6425241342329,8,2004,2,618,12.3587980243841
4,1954,901,6.80461452006262,6.80461452006262,4,1954,1,281,11.5889694190439
6,1966,832,6.88448665204278,7.64396194900253,9,1966,2,444,12.1415394577117
7,2005,1145,7.04403289727469,7.04403289727469,5,2005,2,397,11.9841845557942
6,1976,1029,6.96885037834195,6.96885037834195,5,1976,2,539,11.8968332071285
7,1996,1117,7.028201432058,7.60787807327851,8,1997,2,455,12.5054028641564
8,2007,1496,7.31121838441963,7.31121838441963,7,2007,2,474,12.3238601256211
7,1994,712,6.99117688712121,7.54750168281497,7,1994,2,409,12.1781925834156
6,1980,650,6.7900972355139,7.35564110297425,7,1980,2,476,12.0494246834209
6,1977,660,7.15929190479756,7.15929190479756,7,1977,2,528,11.8740972827986
5,1953,773,6.65157187358973,6.65157187358973,4,1953,1,240,11.6082447356423
9,2008,1926,7.58426481838906,8.05229649953865,11,2009,3,820,13.0919062317732
5,1937,731,6.88959130835447,7.47816969415979,7,1939,1,240,12.072546967175
6,1997,616,6.42486902390539,7.4318919168078,8,1997,2,603,12.2060776455177
4,1916,1196,7.08757370555797,7.08757370555797,5,1957,2,440,11.6073352395314
7,2005,728,6.59167373200866,7.2841348061952,7,2005,2,410,12.1495075850331
9,2008,1734,7.45876269238096,7.94555542825349,12,2009,3,1020,13.275829251377
5,1954,936,7.02908756414966,7.02908756414966,5,1954,1,286,11.6784483779882
7,2008,1417,7.26473017792987,7.26473017792987,6,2008,2,554,12.3357008054433
5,1967,980,6.88857245956536,6.88857245956536,6,1967,1,384,11.8167342993485
5,1923,1324,6.9782137426307,7.36327958696304,6,1923,2,528,12.3171711672987
5,1966,1024,6.99117688712121,6.99117688712121,6,1966,2,484,11.9826227973119
5,1898,849,6.98100574072173,7.66809370908241,11,1910,2,360,11.571203807012
6,1974,1040,7.1777824161952,7.1777824161952,5,1974,2,484,12.1062578350946
6,2004,848,6.74405918631135,6.74405918631135,4,2004,2,420,11.8810417069259
5,1952,540,6.95177216439891,6.95177216439891,4,1952,2,504,10.9329998211199
6,1958,1442,7.27447955877387,7.27447955877387,7,1958,1,301,11.9697235333459
5,1918,686,6.53233429222235,7.13169851046691,7,1955,1,280,11.661354090741
7,1998,1649,7.41577697541539,7.41577697541539,6,1998,2,598,12.3234155843582
5,1954,1008,6.91671502035361,6.91671502035361,4,1954,1,275,11.8277435040537
8,2002,1568,7.43248380791712,7.43248380791712,7,2002,3,857,12.5098777898919
6,1971,1010,6.95939851213398,6.95939851213398,6,1971,2,440,11.9511868474935
7,2009,1358,7.21450441415114,7.21450441415114,6,2010,2,484,12.3194057951129
7,2003,798,6.68336094576627,7.40306109109009,6,2003,2,595,12.1172468962895
4,1953,936,6.84268328223842,6.84268328223842,4,1974,2,576,11.4403655247658
7,2003,847,6.7428806357919,7.45818615734049,7,2003,2,433,12.3238601256211
6,1940,778,6.85118492749374,7.30653139893951,7,1940,1,240,11.8458270486766
8,2006,1489,7.30653139893951,7.30653139893951,7,2006,2,776,12.3570798182836
10,2007,2078,7.6425241342329,7.6425241342329,7,2007,3,1220,12.8610012106691
5,1924,784,6.66568371778241,6.66568371778241,5,0,0,0,11.6036889606171
7,2001,1454,7.26892012819372,7.26892012819372,6,2001,2,527,12.1495075850331
5,1967,1013,7.05703698169789,7.66246781520024,7,1967,2,538,12.1281165094513
7,2005,600,6.25575004175337,7.10987946307227,4,2005,2,480,11.9009120429749
6,1957,1392,7.23921497377981,7.23921497377981,6,1957,2,458,12.0197490914169
7,2005,600,6.25575004175337,7.09090982207998,4,2005,2,480,11.9250417382917
7,2003,941,6.84800527457636,7.51207124583547,7,2003,2,613,12.3758196395176
6,1964,1516,7.32448997934853,7.32448997934853,6,1964,2,472,12.0257550794049
5,1961,1144,7.04315991598834,7.04315991598834,6,1961,2,456,11.8490476403271
4,1950,1067,6.97354301952014,6.97354301952014,4,1996,2,436,11.7597933553712
5,1948,1559,7.35244110024358,7.35244110024358,5,1948,2,812,11.9414623606461
6,1973,483,6.18208490671663,6.89568269774787,5,1973,1,264,11.5129354649202
5,1995,1099,7.00306545878646,7.00306545878646,6,1999,1,352,11.8775755229785
5,1946,768,6.64509096950564,7.09090982207998,6,1946,1,240,11.7791361685508
6,1925,672,6.69826805411541,7.30182234213793,7,1934,1,400,11.8494048444231
5,1904,650,6.86589107488344,7.33953769540767,8,1983,2,686,11.967187086434
6,1966,1127,7.06133436691044,7.06133436691044,6,1966,2,490,12.0719753785432
5,1961,1800,7.49609734517596,7.49609734517596,10,0,0,0,11.8565222615337
5,1915,876,6.77650699237218,7.25629723969068,7,1949,3,720,11.9440648175317
5,1975,1390,7.43955930913332,7.43955930913332,6,1975,2,611,12.0494246834209
7,1993,740,6.91473089271856,7.48211892355212,7,1993,2,425,12.2690521395162
5,1972,864,6.76272950693188,6.76272950693188,5,1972,1,338,11.8018642474311
6,1908,907,7.17625453201714,7.76599307940768,10,1908,2,360,12.3883983689821
6,1976,528,6.9985096422506,7.52617891334615,7,1976,2,512,12.138869243416
6,2003,848,6.74405918631135,6.74405918631135,3,2003,2,420,11.7867697351338
8,2003,1273,7.2841348061952,7.2841348061952,7,2003,2,400,12.2783979582618
7,1941,918,6.82328612235569,7.40671073017764,7,1941,1,240,12.0076278043487
6,1964,1127,7.27655640271871,7.27655640271871,7,1964,2,645,11.970356641103
5,1955,1763,7.48436864328613,7.48436864328613,6,1955,2,454,12.043559598368
5,1962,1040,6.94793706861497,6.94793706861497,6,1962,1,260,11.7519502394255
6,1978,940,6.93439720992856,6.93439720992856,5,1981,2,576,11.8981946684588
6,1994,702,6.55535689181067,7.30114780585603,6,1994,2,343,12.0668163253066
7,1976,1090,7.22329567956231,7.22329567956231,6,1976,2,479,11.9316423787541
6,1968,1054,7.32184971378836,7.88419993367604,9,1968,2,619,12.4292201968364
7,1918,912,6.81673588059497,7.26332961747684,7,1925,1,216,12.1545214231452
5,1965,1039,6.94697599213542,6.94697599213542,6,1965,2,504,11.7867697351338
6,1984,1040,7.00124562206948,7.00124562206948,6,1986,2,480,11.9316423787541
5,1959,1148,7.04664727784876,7.04664727784876,6,1959,1,672,11.7943454715497
7,2007,1372,7.22475340576797,7.22475340576797,6,2008,2,529,12.4315375005331
5,1970,1002,6.91075078796194,6.91075078796194,5,1973,2,902,11.908346971209
8,2006,1638,7.40671073017764,7.40671073017764,6,2007,3,870,12.4248105060254
4,1961,1040,7.02197642307216,7.02197642307216,5,1961,2,544,11.7675754352517
5,1948,0,7.34471905414967,7.74975340627444,7,1979,2,672,12.0376599110475
7,1993,1050,6.96885037834195,7.57558465155779,8,1993,2,574,12.3715913212869
5,1962,894,6.79682371827486,6.79682371827486,5,1962,1,308,11.6036889606171
6,1998,804,6.69084227741856,7.42833319419081,7,1998,2,523,12.2085745132475
5,1953,105,6.81454289725996,6.81454289725996,5,1953,2,414,11.661354090741
5,1949,832,6.94408720822953,7.14598446771439,6,1949,1,288,11.7981119259726
5,1941,676,6.51767127291227,7.03174125876313,5,1941,1,200,11.1049722641249
8,2007,1184,7.07749805356923,7.86748856869913,11,2007,2,550,12.6230643992102
4,1963,1064,6.94793706861497,6.94793706861497,5,1963,2,648,11.7924569111286
9,2004,1462,7.28824440102012,7.70751219460034,10,2004,3,738,12.7656912906044
5,1961,1109,7.05272104923232,7.05272104923232,6,1987,2,576,11.9049743094802
5,1978,864,6.76272950693188,6.76272950693188,6,1978,1,336,11.8240872195876
5,2005,1090,6.99484998583307,6.99484998583307,5,2005,2,450,11.9640074537369
7,1990,1156,7.08002649992259,7.4489161025442,7,1990,2,400,12.1415394577117
6,1992,808,6.69579891705849,7.37400185935016,7,1993,2,389,12.089544447236
4,1912,795,6.86171134048073,7.71020519443253,10,1997,1,440,11.6826766783403
5,1967,892,6.7945865808765,6.7945865808765,5,1967,1,288,11.5129354649202
9,1999,1698,7.44424864949671,7.44424864949671,5,1999,2,506,12.7035120726103
5,1959,1626,7.44600149832412,7.44600149832412,8,2005,2,588,11.8844959179307
5,1955,816,6.7719355558396,7.23993259132047,8,1955,1,300,11.8167342993485
8,1970,2217,7.70436116791031,7.70436116791031,8,1970,2,621,12.4987459908293
6,1953,1505,7.31721240835984,7.31721240835984,6,1953,2,505,11.9150583607537
5,1949,672,6.51174532964473,6.82979373751242,6,2003,2,576,11.7191344322175
6,1978,918,6.82328612235569,7.42892719480227,7,1978,2,440,12.0581583125382
6,1963,1059,6.97447891102505,6.97447891102505,6,1963,1,264,11.9479558477909
5,1954,1383,7.23273313617761,7.23273313617761,6,1954,1,354,12.0137068134704
5,1979,0,7.33693691370762,7.33693691370762,8,1979,2,400,11.685693195626
6,1963,780,6.89162589705225,7.49387388678356,8,1963,2,483,11.8494048444231
4,1936,951,6.85856503479136,6.85856503479136,6,1936,1,327,11.5759096537589
5,1979,0,7.02197642307216,7.71467747380093,12,1979,2,528,11.8702781791708
9,2009,2330,7.76853330092603,7.76853330092603,11,2009,3,820,13.323928581765
5,1961,912,7.12044437239249,7.12044437239249,6,1961,1,288,11.8130374648005
4,1971,858,6.75576892198425,6.75576892198425,4,1979,1,684,11.6082447356423
5,1957,992,7.17548971362422,7.17548971362422,5,1968,1,756,11.9381997363009
7,2003,783,6.69456205852109,7.31986492980897,8,2003,2,393,12.1007176854125
7,2006,1670,7.42117752859539,7.42117752859539,7,2006,3,690,12.3883983689821
5,1967,876,6.80572255341699,6.80572255341699,6,1967,1,288,11.7400690056497
5,1954,1056,6.96979066990159,6.96979066990159,6,1954,1,280,11.7597933553712
8,2006,1623,7.40062057737113,7.40062057737113,8,2006,3,865,12.4490227457015
7,1936,1017,6.92853781816467,7.62948991639399,6,1936,1,180,12.4292201968364
5,1983,864,6.80572255341699,6.80572255341699,5,1983,2,484,11.7829602357419
6,2005,742,6.61069604471776,7.3031700512368,8,2005,2,390,12.0668163253066
5,1960,1105,7.00850518208228,7.72973533138505,12,1960,2,480,11.9466605192117
5,1977,1268,7.14598446771439,7.14598446771439,5,1978,1,252,11.8740972827986
5,1925,768,6.92362862813843,6.92362862813843,6,1925,1,450,11.3851034570321
5,1949,1001,6.90975328164481,7.60240133566582,8,1949,3,871,11.8844959179307
6,2009,612,6.41836493593621,7.11069612297883,4,2009,2,528,12.0652806728559
4,1970,546,6.30444880242198,6.99668148817654,6,1970,1,286,11.2252567257629
2,1949,480,6.17586727010576,6.17586727010576,4,1958,1,308,10.4719781284965
4,1956,1134,7.11476944836646,7.11476944836646,6,1956,1,284,11.8130374648005
7,1991,1104,6.81673588059497,7.66293785046154,8,1991,3,833,12.3800301543255
6,1958,1184,7.25488481007734,7.25488481007734,6,1990,2,601,12.0810818210618
6,1994,928,6.84268328223842,7.45124168498768,7,1994,2,471,12.2110651621532
5,1900,1272,7.14913159855741,7.69666708152646,9,0,0,0,11.890683588497
6,2005,1316,7.18311170174328,7.18311170174328,6,2005,2,397,12.0435007734545
6,1993,1604,7.38894609761844,7.38894609761844,5,1993,2,533,12.1704506492207
6,1980,1686,7.43070708254597,7.43070708254597,7,1980,2,612,12.2428914379184
5,1977,1126,7.02731451403978,7.02731451403978,6,1977,2,540,12.072546967175
8,2003,1181,7.11882624906208,7.77275271646874,10,2003,3,656,12.5602479680166
7,1968,832,7.00215595440362,7.59034694560257,9,1968,2,486,12.0782449558223
8,2001,1753,7.48941208350872,7.48941208350872,7,2001,2,522,12.373707715235
7,1997,964,6.90173720665657,7.71289096149013,8,1997,2,642,12.3104371653488
8,2007,1466,7.29097477814298,7.29097477814298,7,2007,3,610,12.2110651621532
5,1965,925,6.83087423464618,6.83087423464618,5,1965,1,429,11.6742021231684
9,2006,1905,7.55276208421415,7.55276208421415,8,2006,3,788,12.676079399771
7,2004,1500,7.31388683163346,7.31388683163346,6,2004,2,570,12.1547846142867
7,1960,585,7.63530388625941,7.63530388625941,9,1960,2,505,12.3966971373617
4,1926,600,6.61740297797448,6.61740297797448,5,1953,2,528,11.2885436473206
7,2003,1176,7.09090982207998,7.09090982207998,5,2003,2,555,12.1275758256894
7,2005,1113,7.01571242048723,7.58680353516258,8,2005,2,689,12.441148720271
7,2006,1391,7.23849684089437,7.58222919427646,7,2006,3,868,12.3875605215756
7,1940,1032,7.09672137849476,7.7848892956551,10,1940,1,349,12.4065655979242
6,1976,1728,7.45529848568329,7.45529848568329,8,1976,2,574,11.9243792716392
7,1999,992,6.93049476595163,7.63094658089046,8,1999,2,390,12.2737359668903
4,1977,1440,7.27309259599952,7.27309259599952,8,0,0,0,11.9183972397228
5,1967,1632,7.39817409297047,7.39817409297047,8,1967,2,576,11.8706069022246
6,1958,819,7.20414929203594,7.20414929203594,7,1958,2,525,11.8313864687896
5,1890,1088,7.08086789669078,7.53369370984863,7,1963,2,456,11.7352767024867
5,1959,1144,7.04315991598834,7.04315991598834,6,1959,1,796,11.8706069022246
8,2002,1616,7.39633529380081,7.39633529380081,9,2002,3,808,12.5061809416774
7,2002,936,6.84268328223842,7.48268182815465,7,2002,2,474,12.1678566275017
6,1972,1161,7.23128700432762,7.23128700432762,5,1972,2,676,12.1934989266016
5,1950,864,6.76272950693188,6.76272950693188,5,1980,2,720,11.7675754352517
5,1965,828,6.87316383421252,6.87316383421252,6,1979,1,300,11.6944216812644
5,1972,768,6.64509096950564,6.64509096950564,5,1974,1,396,11.8048559999113
5,1969,784,7.06390396147207,7.58528107863913,7,1969,2,530,12.0552555697322
6,1975,945,6.88857245956536,6.88857245956536,4,0,0,0,11.7558794866871
6,1946,979,6.88755257166462,7.58018941794454,8,1946,2,492,11.8844959179307
6,1980,561,6.33150184989369,7.11476944836646,5,1980,2,462,11.7280449090708
5,1962,1057,6.96413561241824,6.96413561241824,6,1977,2,576,11.7905647772974
7,2003,1337,7.19893124068817,7.19893124068817,6,2003,2,531,12.1281165094513
7,1999,696,6.54678541076052,7.25629723969068,6,1999,2,484,11.9511868474935
5,1958,858,6.75576892198425,6.75576892198425,4,0,0,0,11.665655135642
6,1977,1330,7.34148385236316,7.96311205897929,11,1977,2,619,12.513561021742
6,1976,804,6.69084227741856,7.34536484041687,7,1976,2,440,11.9511868474935
9,2007,1800,7.49609734517596,7.49609734517596,7,2007,2,702,12.3842230150053
7,2002,817,6.71538338633468,7.54697411751653,8,2002,2,510,12.2779327359469
6,2005,783,6.66440902035041,7.3031700512368,8,2005,2,393,12.0945878591961
5,1940,728,6.88448665204278,7.1770187659099,7,1940,1,256,11.9829353441964
5,1955,1098,7.00215595440362,7.00215595440362,6,1955,1,260,11.8130374648005
3,1910,600,6.39859493453521,6.87626461189077,6,0,0,0,10.5427327759467
6,1958,588,6.99942246750796,6.99942246750796,6,1958,1,264,11.8494048444231
4,1949,720,6.58063913728495,7.08422642209792,6,0,0,0,11.8130374648005
7,2003,764,6.63987583382654,7.39449310721904,6,2003,2,474,12.06105265381
6,1979,918,6.82328612235569,6.82328612235569,5,1979,1,264,11.5079229733474
7,2007,1428,7.26473017792987,7.26473017792987,6,2007,2,480,12.1117674605493
7,1910,728,7.03614849375054,7.61085279039525,8,1997,2,532,12.0287446003787
7,2000,673,6.51323011091231,7.23201033166476,6,2000,2,490,12.0137068134704
4,1923,440,6.76849321164863,6.76849321164863,4,0,0,0,11.3562833507629
7,2006,1241,7.12447826249342,7.12447826249342,4,2007,2,569,12.2055775229772
4,1954,894,6.79682371827486,6.79682371827486,5,1999,2,400,11.6082447356423
5,1963,1121,7.02286808608264,7.02286808608264,5,1963,2,480,11.8422364063316
7,1961,944,6.90775527898214,6.90775527898214,6,1961,2,588,12.0917891044935
8,1998,1225,7.15226885603254,7.86825426552061,8,1998,3,676,12.7248694151314
7,2007,1266,7.14440718032114,7.14440718032114,6,2007,2,388,11.9822788828744
8,2002,1128,7.0475172213573,7.7367436824535,9,2002,2,779,12.4525459299167
5,1977,0,7.17242457712485,7.45876269238096,8,1977,2,539,11.7440451224101
5,1950,1164,7.0604763659998,7.0604763659998,5,1950,1,240,11.7360770162524
6,1910,485,6.90975328164481,7.40000951716269,5,1950,1,255,11.6699377607519
9,2009,1930,7.57095858316901,7.57095858316901,8,2010,3,606,12.8871295321484
6,1976,848,7.02019070831193,7.61628356158038,8,1976,2,551,12.1807599657379
7,2006,770,6.65801104587075,7.36327958696304,6,2006,2,614,12.1909640838494
8,1997,1396,7.24992553671799,7.78030308790837,7,1997,3,870,12.7599606323157
8,1882,916,6.82110747225646,7.46336304552002,8,1925,2,424,12.0317252107486
6,1964,822,6.92853781816467,7.52402141520612,7,1964,2,440,12.138869243416
6,2005,750,6.62140565176413,7.31388683163346,6,2005,2,564,12.0662414507571
10,2006,1700,7.44949800538285,7.44949800538285,7,2008,3,786,12.7293237522533
4,1946,747,6.65286302935335,7.11558212618445,5,1946,1,305,11.7085004721646
5,1961,1050,6.95749737087695,6.95749737087695,6,1961,1,368,11.8240872195876
6,1970,1442,7.27447955877387,7.27447955877387,6,1970,2,615,12.1281165094513
3,1922,1007,6.98286275146894,6.98286275146894,6,1922,1,210,11.4186257744496
7,2006,1187,7.09754885061479,7.09754885061479,6,2006,2,632,12.2356363021289
3,1952,0,6.85118492749374,6.85118492749374,4,1956,2,528,11.314486721294
5,1920,691,6.53958595561767,6.53958595561767,4,1920,1,216,11.362114203075
8,2006,1574,7.36201055125973,7.36201055125973,7,2006,3,824,12.354496960984
5,1976,1680,7.42714413340862,7.42714413340862,8,1976,2,528,11.8270498379275
7,2005,1346,7.31654817718298,7.31654817718298,7,2005,2,457,12.1062578350946
5,1977,985,6.89365635460264,6.89365635460264,6,1977,1,328,11.9177303551825
6,1970,1657,7.41336733569524,7.41336733569524,7,1970,2,484,12.0045743855087
4,1970,546,6.30444880242198,6.99668148817654,6,1970,1,286,11.3851034570321
7,2004,1710,7.44483327389219,7.44483327389219,7,2004,2,550,12.3883983689821
5,1926,1008,6.91671502035361,7.32843735289516,7,0,0,0,11.5327378961399
5,1948,720,6.58063913728495,7.14834574390007,7,1948,1,312,11.8130374648005
5,1965,0,7.41758040241454,7.41758040241454,8,0,0,0,11.5129354649202
6,1923,602,6.80350525760834,7.31521838975297,7,1923,1,180,12.0137068134704
5,1910,1022,6.93049476595163,6.93049476595163,4,1956,1,280,11.3504183001091
6,1948,1082,6.98749024700099,6.98749024700099,5,1948,1,240,11.6885664228399
8,2001,810,6.69826805411541,7.41818082272679,6,2001,2,528,12.3327097017402
7,1996,1504,7.31654817718298,7.31654817718298,6,1996,2,478,12.2209661841202
8,1984,1220,7.21597500265147,7.21597500265147,4,1984,2,565,12.1415394577117
7,1991,384,6.68835471394676,7.29505641646263,7,1991,2,402,11.9829353441964
7,2005,1362,7.3178761986265,7.3178761986265,6,2005,2,440,12.2713499561955
4,2005,1132,7.03262426102801,7.03262426102801,5,2005,2,451,12.0782449558223
7,2006,1199,7.1074254741107,7.1074254741107,6,2006,2,632,12.1756185926714
5,1930,912,6.81673588059497,7.13009851012558,6,1957,1,160,11.3736748918235
7,2005,1346,7.31654817718298,7.31654817718298,7,2005,2,437,12.1600339426172
8,1976,1565,7.97212112892166,7.97212112892166,10,1976,2,665,12.5672409790562
5,1972,882,6.78332520060396,6.78332520060396,5,1980,2,461,11.630717389476
5,1960,1268,7.14282740116162,7.14282740116162,6,1960,2,461,12.0287446003787
8,2007,1638,7.40671073017764,7.40671073017764,7,2008,3,800,12.5881940641753
5,1941,768,6.87626461189077,7.22766249872865,6,1941,1,240,11.5617251529038
6,1972,672,6.51174532964473,7.10578612948127,7,1972,1,264,11.6784483779882
5,1916,686,6.85540879860993,7.56475701290573,10,0,0,0,11.9829353441964
7,1920,824,7.4312996751559,8.03365842788615,12,1970,2,672,12.1909640838494
8,1993,1338,7.21007962817079,7.83241092718792,10,1993,3,796,12.6443308022626
